"","X1","SDG","Estimate","Std.Error","Demographic","Year","Data","District","Direction","Label","Order","SDG_Achievement"
"9088",10507,"secondary.attendance",23.96,0.0244298035410927,"TOTAL",2017,"EICV","NYAMASHEKE",2,"Secondary Education",13,23.96
"9089",10508,"secondary.attendance",19.75,0.0323784617473726,"MALE",2017,"EICV","NYAMASHEKE",2,"Secondary Education",13,19.75
"9090",10509,"secondary.attendance",28.04,0.0361534232729385,"FEMALE",2017,"EICV","NYAMASHEKE",2,"Secondary Education",13,28.04
"9091",10510,"secondary.attendance",17.06,0.0919214012302666,"URBAN",2017,"EICV","NYAMASHEKE",2,"Secondary Education",13,17.06
"9092",10511,"secondary.attendance",24.08,0.0247964556059242,"RURAL",2017,"EICV","NYAMASHEKE",2,"Secondary Education",13,24.08
"9093",10512,"secondary.attendance",9.65,0.0262682843002286,"SEVERELY-POOR",2017,"EICV","NYAMASHEKE",2,"Secondary Education",13,9.65
"9094",10513,"secondary.attendance",28.27,0.0504698112504849,"POOR",2017,"EICV","NYAMASHEKE",2,"Secondary Education",13,28.27
"9095",10514,"secondary.attendance",38.28,0.0483197631798575,"NON-POOR",2017,"EICV","NYAMASHEKE",2,"Secondary Education",13,38.28
"9096",10515,"literacy",76.28,0.0121069195263358,"TOTAL",2017,"EICV","NYAMASHEKE",2,"Literacy",14,76.28
"9097",10516,"literacy",80.38,0.0171080257435503,"MALE",2017,"EICV","NYAMASHEKE",2,"Literacy",14,80.38
"9098",10517,"literacy",73.13,0.0168001149165328,"FEMALE",2017,"EICV","NYAMASHEKE",2,"Literacy",14,73.13
"9099",10518,"literacy",89.83,0.0432448469088564,"URBAN",2017,"EICV","NYAMASHEKE",2,"Literacy",14,89.83
"9100",10519,"literacy",76.09,0.0122583200947564,"RURAL",2017,"EICV","NYAMASHEKE",2,"Literacy",14,76.09
"9101",10520,"literacy",70.57,0.0213622206829187,"SEVERELY-POOR",2017,"EICV","NYAMASHEKE",2,"Literacy",14,70.57
"9102",10521,"literacy",76.53,0.0227504899509313,"POOR",2017,"EICV","NYAMASHEKE",2,"Literacy",14,76.53
"9103",10522,"literacy",82.06,0.0185510287334484,"NON-POOR",2017,"EICV","NYAMASHEKE",2,"Literacy",14,82.06
"9104",10523,"poor",45.99,0.0112817475719174,"TOTAL",2017,"EICV","NYANZA",1,"Poverty",1,54.01
"9105",10524,"poor",46.28,0.0163013198663102,"MALE",2017,"EICV","NYANZA",1,"Poverty",1,53.72
"9106",10525,"poor",45.73,0.0156289291611377,"FEMALE",2017,"EICV","NYANZA",1,"Poverty",1,54.27
"9107",10526,"poor",14.12,0.0275705978545612,"URBAN",2017,"EICV","NYANZA",1,"Poverty",1,85.88
"9108",10527,"poor",49.24,0.0117908720355326,"RURAL",2017,"EICV","NYANZA",1,"Poverty",1,50.76
"9109",10528,"severely.poor",15.85,0.0083103387359132,"TOTAL",2017,"EICV","NYANZA",1,"Severe Poverty",2,84.15
"9110",10529,"severely.poor",16.92,0.0123534972859597,"MALE",2017,"EICV","NYANZA",1,"Severe Poverty",2,83.08
"9111",10530,"severely.poor",14.87,0.0111861305899361,"FEMALE",2017,"EICV","NYANZA",1,"Severe Poverty",2,85.13
"9112",10531,"severely.poor",4.01,0.0160150934590426,"URBAN",2017,"EICV","NYANZA",1,"Severe Poverty",2,95.99
"9113",10532,"severely.poor",17.06,0.00895278090623811,"RURAL",2017,"EICV","NYANZA",1,"Severe Poverty",2,82.94
"9114",10533,"health.insurance",60.02,0.0111205149220351,"TOTAL",2017,"EICV","NYANZA",2,"Have Health Insurance",6,60.02
"9115",10534,"health.insurance",59.55,0.0160824094399902,"MALE",2017,"EICV","NYANZA",2,"Have Health Insurance",6,59.55
"9116",10535,"health.insurance",60.46,0.0153928919163601,"FEMALE",2017,"EICV","NYANZA",2,"Have Health Insurance",6,60.46
"9117",10536,"health.insurance",73.02,0.035866745628591,"URBAN",2017,"EICV","NYANZA",2,"Have Health Insurance",6,73.02
"9118",10537,"health.insurance",58.7,0.0116469660974751,"RURAL",2017,"EICV","NYANZA",2,"Have Health Insurance",6,58.7
"9119",10538,"health.insurance",35.33,0.0270092523056282,"SEVERELY-POOR",2017,"EICV","NYANZA",2,"Have Health Insurance",6,35.33
"9120",10539,"health.insurance",48.54,0.0205522012837474,"POOR",2017,"EICV","NYANZA",2,"Have Health Insurance",6,48.54
"9121",10540,"health.insurance",73.68,0.0136230424701774,"NON-POOR",2017,"EICV","NYANZA",2,"Have Health Insurance",6,73.68
"9122",10541,"care.when.ill",57.45,0.0166065815807022,"TOTAL",2017,"EICV","NYANZA",2,"Receive Care When Ill",7,57.45
"9123",10542,"care.when.ill",56.14,0.0247714433836798,"MALE",2017,"EICV","NYANZA",2,"Receive Care When Ill",7,56.14
"9124",10543,"care.when.ill",58.52,0.0223714454829203,"FEMALE",2017,"EICV","NYANZA",2,"Receive Care When Ill",7,58.52
"9125",10544,"care.when.ill",54.11,0.0718263154031501,"URBAN",2017,"EICV","NYANZA",2,"Receive Care When Ill",7,54.11
"9126",10545,"care.when.ill",57.67,0.0170541521105625,"RURAL",2017,"EICV","NYANZA",2,"Receive Care When Ill",7,57.67
"9127",10546,"care.when.ill",48.26,0.0403612836259239,"SEVERELY-POOR",2017,"EICV","NYANZA",2,"Receive Care When Ill",7,48.26
"9128",10547,"care.when.ill",55.32,0.0291083534131775,"POOR",2017,"EICV","NYANZA",2,"Receive Care When Ill",7,55.32
"9129",10548,"care.when.ill",62.11,0.0231254025907908,"NON-POOR",2017,"EICV","NYANZA",2,"Receive Care When Ill",7,62.11
"9130",10549,"improved.water",63.72,0.0108919777495786,"TOTAL",2017,"EICV","NYANZA",2,"Clean Water",8,63.72
"9131",10550,"improved.water",62.91,0.0158146339312475,"MALE",2017,"EICV","NYANZA",2,"Clean Water",8,62.91
"9132",10551,"improved.water",64.48,0.0150171075585358,"FEMALE",2017,"EICV","NYANZA",2,"Clean Water",8,64.48
"9133",10552,"improved.water",96.66,0.0146730447112917,"URBAN",2017,"EICV","NYANZA",2,"Clean Water",8,96.66
"9134",10553,"improved.water",60.36,0.0115746274071676,"RURAL",2017,"EICV","NYANZA",2,"Clean Water",8,60.36
"9135",10554,"improved.water",54.05,0.0287933835388702,"SEVERELY-POOR",2017,"EICV","NYANZA",2,"Clean Water",8,54.05
"9136",10555,"improved.water",56.83,0.0203679334060985,"POOR",2017,"EICV","NYANZA",2,"Clean Water",8,56.83
"9137",10556,"improved.water",70.35,0.0140271984717683,"NON-POOR",2017,"EICV","NYANZA",2,"Clean Water",8,70.35
"9138",10557,"improved.sanitation",56.16,0.0112209806100167,"TOTAL",2017,"EICV","NYANZA",2,"Improved Sanitation",9,56.16
"9139",10558,"improved.sanitation",56.68,0.0161803929916014,"MALE",2017,"EICV","NYANZA",2,"Improved Sanitation",9,56.68
"9140",10559,"improved.sanitation",55.69,0.0155727400336587,"FEMALE",2017,"EICV","NYANZA",2,"Improved Sanitation",9,55.69
"9141",10560,"improved.sanitation",84.87,0.0295219893334041,"URBAN",2017,"EICV","NYANZA",2,"Improved Sanitation",9,84.87
"9142",10561,"improved.sanitation",53.24,0.0117643857649304,"RURAL",2017,"EICV","NYANZA",2,"Improved Sanitation",9,53.24
"9143",10562,"improved.sanitation",51.1,0.0286001298396665,"SEVERELY-POOR",2017,"EICV","NYANZA",2,"Improved Sanitation",9,51.1
"9144",10563,"improved.sanitation",36.37,0.0198180243833651,"POOR",2017,"EICV","NYANZA",2,"Improved Sanitation",9,36.37
"9145",10564,"improved.sanitation",68.7,0.0142241895004114,"NON-POOR",2017,"EICV","NYANZA",2,"Improved Sanitation",9,68.7
"9146",10565,"electric.lighting",14.06,0.00783765555731278,"TOTAL",2017,"EICV","NYANZA",2,"Electricity",10,14.06
"9147",10566,"electric.lighting",13.4,0.0111007487971937,"MALE",2017,"EICV","NYANZA",2,"Electricity",10,13.4
"9148",10567,"electric.lighting",14.67,0.0110501993759517,"FEMALE",2017,"EICV","NYANZA",2,"Electricity",10,14.67
"9149",10568,"electric.lighting",64.36,0.0387388636081217,"URBAN",2017,"EICV","NYANZA",2,"Electricity",10,64.36
"9150",10569,"electric.lighting",8.95,0.00648289111177884,"RURAL",2017,"EICV","NYANZA",2,"Electricity",10,8.95
"9151",10570,"electric.lighting",6.3,0.0136572229122272,"SEVERELY-POOR",2017,"EICV","NYANZA",2,"Electricity",10,6.3
"9152",10571,"electric.lighting",5.48,0.00929131212856721,"POOR",2017,"EICV","NYANZA",2,"Electricity",10,5.48
"9153",10572,"electric.lighting",21.13,0.0125415194481367,"NON-POOR",2017,"EICV","NYANZA",2,"Electricity",10,21.13
"9154",10573,"primary.attendance",88.48,0.0173079746109172,"TOTAL",2017,"EICV","NYANZA",2,"Primary Education",12,88.48
"9155",10574,"primary.attendance",88.6,0.0248303800697372,"MALE",2017,"EICV","NYANZA",2,"Primary Education",12,88.6
"9156",10575,"primary.attendance",88.37,0.0241388822060457,"FEMALE",2017,"EICV","NYANZA",2,"Primary Education",12,88.37
"9157",10576,"primary.attendance",70.44,0.10990111041131,"URBAN",2017,"EICV","NYANZA",2,"Primary Education",12,70.44
"9158",10577,"primary.attendance",89.62,0.0167899300987236,"RURAL",2017,"EICV","NYANZA",2,"Primary Education",12,89.62
"9159",10578,"primary.attendance",82.42,0.0450385232680108,"SEVERELY-POOR",2017,"EICV","NYANZA",2,"Primary Education",12,82.42
"9160",10579,"primary.attendance",89.71,0.0281944891103106,"POOR",2017,"EICV","NYANZA",2,"Primary Education",12,89.71
"9161",10580,"primary.attendance",90.27,0.0241522781767631,"NON-POOR",2017,"EICV","NYANZA",2,"Primary Education",12,90.27
"9162",10581,"secondary.attendance",21.97,0.0267976816255202,"TOTAL",2017,"EICV","NYANZA",2,"Secondary Education",13,21.97
"9163",10582,"secondary.attendance",19.66,0.0343891864431803,"MALE",2017,"EICV","NYANZA",2,"Secondary Education",13,19.66
"9164",10583,"secondary.attendance",25.08,0.0424368074148105,"FEMALE",2017,"EICV","NYANZA",2,"Secondary Education",13,25.08
"9165",10584,"secondary.attendance",39.09,0.098267255226551,"URBAN",2017,"EICV","NYANZA",2,"Secondary Education",13,39.09
"9166",10585,"secondary.attendance",19.67,0.0269535714984255,"RURAL",2017,"EICV","NYANZA",2,"Secondary Education",13,19.67
"9167",10586,"secondary.attendance",7.78,0.043195040978136,"SEVERELY-POOR",2017,"EICV","NYANZA",2,"Secondary Education",13,7.78
"9168",10587,"secondary.attendance",10.88,0.0369783101074853,"POOR",2017,"EICV","NYANZA",2,"Secondary Education",13,10.88
"9169",10588,"secondary.attendance",32.08,0.0408678110875812,"NON-POOR",2017,"EICV","NYANZA",2,"Secondary Education",13,32.08
"9170",10589,"literacy",75.74,0.0127723723231073,"TOTAL",2017,"EICV","NYANZA",2,"Literacy",14,75.74
"9171",10590,"literacy",78.94,0.0176447065548935,"MALE",2017,"EICV","NYANZA",2,"Literacy",14,78.94
"9172",10591,"literacy",72.81,0.018293910822513,"FEMALE",2017,"EICV","NYANZA",2,"Literacy",14,72.81
"9173",10592,"literacy",86.04,0.0348161890678398,"URBAN",2017,"EICV","NYANZA",2,"Literacy",14,86.04
"9174",10593,"literacy",74.56,0.0136095297314396,"RURAL",2017,"EICV","NYANZA",2,"Literacy",14,74.56
"9175",10594,"literacy",64.57,0.0409739135686425,"SEVERELY-POOR",2017,"EICV","NYANZA",2,"Literacy",14,64.57
"9176",10595,"literacy",70.12,0.0259767978923145,"POOR",2017,"EICV","NYANZA",2,"Literacy",14,70.12
"9177",10596,"literacy",80.56,0.0151800159564993,"NON-POOR",2017,"EICV","NYANZA",2,"Literacy",14,80.56
"9178",10597,"poor",11.36,0.00753348935123801,"TOTAL",2017,"EICV","NYARUGENGE",1,"Poverty",1,88.64
"9179",10598,"poor",10.89,0.0104500343929097,"MALE",2017,"EICV","NYARUGENGE",1,"Poverty",1,89.11
"9180",10599,"poor",11.83,0.0108474710099836,"FEMALE",2017,"EICV","NYARUGENGE",1,"Poverty",1,88.17
"9181",10600,"poor",2.13,0.003912701668449,"URBAN",2017,"EICV","NYARUGENGE",1,"Poverty",1,97.87
"9182",10601,"poor",29.66,0.0194104122991178,"RURAL",2017,"EICV","NYARUGENGE",1,"Poverty",1,70.34
"9183",10602,"severely.poor",4.41,0.00495638201506021,"TOTAL",2017,"EICV","NYARUGENGE",1,"Severe Poverty",2,95.59
"9184",10603,"severely.poor",4.06,0.00666814596536966,"MALE",2017,"EICV","NYARUGENGE",1,"Severe Poverty",2,95.94
"9185",10604,"severely.poor",4.77,0.00732688009828085,"FEMALE",2017,"EICV","NYARUGENGE",1,"Severe Poverty",2,95.23
"9186",10605,"severely.poor",0.53,0.00187988632610003,"URBAN",2017,"EICV","NYARUGENGE",1,"Severe Poverty",2,99.47
"9187",10606,"severely.poor",12.11,0.0138368167734475,"RURAL",2017,"EICV","NYARUGENGE",1,"Severe Poverty",2,87.89
"9188",10607,"health.insurance",78.78,0.00969998907691546,"TOTAL",2017,"EICV","NYARUGENGE",2,"Have Health Insurance",6,78.78
"9189",10608,"health.insurance",76.7,0.0143131135746834,"MALE",2017,"EICV","NYARUGENGE",2,"Have Health Insurance",6,76.7
"9190",10609,"health.insurance",80.85,0.0130464809011259,"FEMALE",2017,"EICV","NYARUGENGE",2,"Have Health Insurance",6,80.85
"9191",10610,"health.insurance",84.57,0.00949212347418623,"URBAN",2017,"EICV","NYARUGENGE",2,"Have Health Insurance",6,84.57
"9192",10611,"health.insurance",67.32,0.0208966943654803,"RURAL",2017,"EICV","NYARUGENGE",2,"Have Health Insurance",6,67.32
"9193",10612,"health.insurance",58.42,0.0569745031262691,"SEVERELY-POOR",2017,"EICV","NYARUGENGE",2,"Have Health Insurance",6,58.42
"9194",10613,"health.insurance",59.12,0.0439696701653467,"POOR",2017,"EICV","NYARUGENGE",2,"Have Health Insurance",6,59.12
"9195",10614,"health.insurance",81.34,0.0098475529445138,"NON-POOR",2017,"EICV","NYARUGENGE",2,"Have Health Insurance",6,81.34
"9196",10615,"care.when.ill",61.52,0.0240354929555094,"TOTAL",2017,"EICV","NYARUGENGE",2,"Receive Care When Ill",7,61.52
"9197",10616,"care.when.ill",59.72,0.0364252680796163,"MALE",2017,"EICV","NYARUGENGE",2,"Receive Care When Ill",7,59.72
"9198",10617,"care.when.ill",63.07,0.0318296755119997,"FEMALE",2017,"EICV","NYARUGENGE",2,"Receive Care When Ill",7,63.07
"9199",10618,"care.when.ill",67.77,0.0263512002690847,"URBAN",2017,"EICV","NYARUGENGE",2,"Receive Care When Ill",7,67.77
"9200",10619,"care.when.ill",48.97,0.0478448255605013,"RURAL",2017,"EICV","NYARUGENGE",2,"Receive Care When Ill",7,48.97
"9201",10620,"care.when.ill",60.65,0.122693936572224,"SEVERELY-POOR",2017,"EICV","NYARUGENGE",2,"Receive Care When Ill",7,60.65
"9202",10621,"care.when.ill",25.31,0.124650091879664,"POOR",2017,"EICV","NYARUGENGE",2,"Receive Care When Ill",7,25.31
"9203",10622,"care.when.ill",63.14,0.0248281310599698,"NON-POOR",2017,"EICV","NYARUGENGE",2,"Receive Care When Ill",7,63.14
"9204",10623,"improved.water",93.53,0.00654426094236742,"TOTAL",2017,"EICV","NYARUGENGE",2,"Clean Water",8,93.53
"9205",10624,"improved.water",93.63,0.00917800159198794,"MALE",2017,"EICV","NYARUGENGE",2,"Clean Water",8,93.63
"9206",10625,"improved.water",93.43,0.00932980386498516,"FEMALE",2017,"EICV","NYARUGENGE",2,"Clean Water",8,93.43
"9207",10626,"improved.water",97.41,0.00613901659071056,"URBAN",2017,"EICV","NYARUGENGE",2,"Clean Water",8,97.41
"9208",10627,"improved.water",85.84,0.0150091886462198,"RURAL",2017,"EICV","NYARUGENGE",2,"Clean Water",8,85.84
"9209",10628,"improved.water",75.92,0.0533160522045372,"SEVERELY-POOR",2017,"EICV","NYARUGENGE",2,"Clean Water",8,75.92
"9210",10629,"improved.water",92.56,0.0258400859598776,"POOR",2017,"EICV","NYARUGENGE",2,"Clean Water",8,92.56
"9211",10630,"improved.water",94.49,0.00646609408870029,"NON-POOR",2017,"EICV","NYARUGENGE",2,"Clean Water",8,94.49
"9212",10631,"improved.sanitation",99.55,0.00135877228095226,"TOTAL",2017,"EICV","NYARUGENGE",2,"Improved Sanitation",9,99.55
"9213",10632,"improved.sanitation",99.76,0.00136467571037272,"MALE",2017,"EICV","NYARUGENGE",2,"Improved Sanitation",9,99.76
"9214",10633,"improved.sanitation",99.34,0.00234346313325307,"FEMALE",2017,"EICV","NYARUGENGE",2,"Improved Sanitation",9,99.34
"9215",10635,"improved.sanitation",98.66,0.0040467221797591,"RURAL",2017,"EICV","NYARUGENGE",2,"Improved Sanitation",9,98.66
"9216",10637,"improved.sanitation",97.79,0.0109621656647874,"POOR",2017,"EICV","NYARUGENGE",2,"Improved Sanitation",9,97.79
"9217",10638,"improved.sanitation",99.67,0.00126762504505664,"NON-POOR",2017,"EICV","NYARUGENGE",2,"Improved Sanitation",9,99.67
"9218",10639,"electric.lighting",82.29,0.00907176300861001,"TOTAL",2017,"EICV","NYARUGENGE",2,"Electricity",10,82.29
"9219",10640,"electric.lighting",81.58,0.0131637516404003,"MALE",2017,"EICV","NYARUGENGE",2,"Electricity",10,81.58
"9220",10641,"electric.lighting",83,0.012481501115043,"FEMALE",2017,"EICV","NYARUGENGE",2,"Electricity",10,83
"9221",10642,"electric.lighting",95.79,0.00562228522886311,"URBAN",2017,"EICV","NYARUGENGE",2,"Electricity",10,95.79
"9222",10643,"electric.lighting",55.54,0.021510298346519,"RURAL",2017,"EICV","NYARUGENGE",2,"Electricity",10,55.54
"9223",10644,"electric.lighting",27.85,0.0508567412966633,"SEVERELY-POOR",2017,"EICV","NYARUGENGE",2,"Electricity",10,27.85
"9224",10645,"electric.lighting",36.95,0.042739123672606,"POOR",2017,"EICV","NYARUGENGE",2,"Electricity",10,36.95
"9225",10646,"electric.lighting",88.56,0.00801095398927532,"NON-POOR",2017,"EICV","NYARUGENGE",2,"Electricity",10,88.56
"9226",10647,"primary.attendance",89.12,0.0212105261821578,"TOTAL",2017,"EICV","NYARUGENGE",2,"Primary Education",12,89.12
"9227",10648,"primary.attendance",87.04,0.0317236210112834,"MALE",2017,"EICV","NYARUGENGE",2,"Primary Education",12,87.04
"9228",10649,"primary.attendance",90.89,0.0285072616610848,"FEMALE",2017,"EICV","NYARUGENGE",2,"Primary Education",12,90.89
"9229",10650,"primary.attendance",93.29,0.0207157577595303,"URBAN",2017,"EICV","NYARUGENGE",2,"Primary Education",12,93.29
"9230",10651,"primary.attendance",83.53,0.0406772593643861,"RURAL",2017,"EICV","NYARUGENGE",2,"Primary Education",12,83.53
"9231",10652,"primary.attendance",65.83,0.116034924367506,"SEVERELY-POOR",2017,"EICV","NYARUGENGE",2,"Primary Education",12,65.83
"9232",10653,"primary.attendance",73.98,0.0947335892629363,"POOR",2017,"EICV","NYARUGENGE",2,"Primary Education",12,73.98
"9233",10654,"primary.attendance",93.14,0.0193515964364812,"NON-POOR",2017,"EICV","NYARUGENGE",2,"Primary Education",12,93.14
"9234",10655,"secondary.attendance",39.31,0.0315356199394685,"TOTAL",2017,"EICV","NYARUGENGE",2,"Secondary Education",13,39.31
"9235",10656,"secondary.attendance",36.31,0.0454931135725878,"MALE",2017,"EICV","NYARUGENGE",2,"Secondary Education",13,36.31
"9236",10657,"secondary.attendance",41.87,0.0432195347134524,"FEMALE",2017,"EICV","NYARUGENGE",2,"Secondary Education",13,41.87
"9237",10658,"secondary.attendance",45.32,0.0359071894451799,"URBAN",2017,"EICV","NYARUGENGE",2,"Secondary Education",13,45.32
"9238",10659,"secondary.attendance",25.78,0.0585542687513017,"RURAL",2017,"EICV","NYARUGENGE",2,"Secondary Education",13,25.78
"9239",10660,"secondary.attendance",14.02,0.0909783121761654,"SEVERELY-POOR",2017,"EICV","NYARUGENGE",2,"Secondary Education",13,14.02
"9240",10662,"secondary.attendance",44.8,0.034321286878754,"NON-POOR",2017,"EICV","NYARUGENGE",2,"Secondary Education",13,44.8
"9241",10663,"literacy",89.05,0.00906455628651217,"TOTAL",2017,"EICV","NYARUGENGE",2,"Literacy",14,89.05
"9242",10664,"literacy",89.55,0.0131139682902683,"MALE",2017,"EICV","NYARUGENGE",2,"Literacy",14,89.55
"9243",10665,"literacy",88.57,0.0125371013538606,"FEMALE",2017,"EICV","NYARUGENGE",2,"Literacy",14,88.57
"9244",10666,"literacy",93.29,0.0082095636527539,"URBAN",2017,"EICV","NYARUGENGE",2,"Literacy",14,93.29
"9245",10667,"literacy",78.84,0.0230094928034921,"RURAL",2017,"EICV","NYARUGENGE",2,"Literacy",14,78.84
"9246",10668,"literacy",63.66,0.0846157940929275,"SEVERELY-POOR",2017,"EICV","NYARUGENGE",2,"Literacy",14,63.66
"9247",10669,"literacy",73.94,0.0518500080617674,"POOR",2017,"EICV","NYARUGENGE",2,"Literacy",14,73.94
"9248",10670,"literacy",90.8,0.00880700976006896,"NON-POOR",2017,"EICV","NYARUGENGE",2,"Literacy",14,90.8
"9249",10671,"poor",52.03,0.0107287007807234,"TOTAL",2017,"EICV","NYARUGURU",1,"Poverty",1,47.97
"9250",10672,"poor",52.39,0.0157280624341941,"MALE",2017,"EICV","NYARUGURU",1,"Poverty",1,47.61
"9251",10673,"poor",51.72,0.0146712690962097,"FEMALE",2017,"EICV","NYARUGURU",1,"Poverty",1,48.28
"9252",10674,"poor",20.4,0.0364214759707788,"URBAN",2017,"EICV","NYARUGURU",1,"Poverty",1,79.6
"9253",10675,"poor",52.75,0.0109234402953367,"RURAL",2017,"EICV","NYARUGURU",1,"Poverty",1,47.25
"9254",10676,"severely.poor",27.93,0.00961408842403904,"TOTAL",2017,"EICV","NYARUGURU",1,"Severe Poverty",2,72.07
"9255",10677,"severely.poor",27.04,0.0139364304563409,"MALE",2017,"EICV","NYARUGURU",1,"Severe Poverty",2,72.96
"9256",10678,"severely.poor",28.7,0.0132676549293967,"FEMALE",2017,"EICV","NYARUGURU",1,"Severe Poverty",2,71.3
"9257",10679,"severely.poor",3.24,0.0159389727662213,"URBAN",2017,"EICV","NYARUGURU",1,"Severe Poverty",2,96.76
"9258",10680,"severely.poor",28.49,0.00981435951481085,"RURAL",2017,"EICV","NYARUGURU",1,"Severe Poverty",2,71.51
"9259",10681,"health.insurance",66.98,0.0100555887918635,"TOTAL",2017,"EICV","NYARUGURU",2,"Have Health Insurance",6,66.98
"9260",10682,"health.insurance",65.82,0.0148751370113474,"MALE",2017,"EICV","NYARUGURU",2,"Have Health Insurance",6,65.82
"9261",10683,"health.insurance",67.99,0.0136368898434003,"FEMALE",2017,"EICV","NYARUGURU",2,"Have Health Insurance",6,67.99
"9262",10684,"health.insurance",82.9,0.0340041350894766,"URBAN",2017,"EICV","NYARUGURU",2,"Have Health Insurance",6,82.9
"9263",10685,"health.insurance",66.62,0.0102515928094857,"RURAL",2017,"EICV","NYARUGURU",2,"Have Health Insurance",6,66.62
"9264",10686,"health.insurance",58.02,0.0198954780127077,"SEVERELY-POOR",2017,"EICV","NYARUGURU",2,"Have Health Insurance",6,58.02
"9265",10687,"health.insurance",61.31,0.0212462650347667,"POOR",2017,"EICV","NYARUGURU",2,"Have Health Insurance",6,61.31
"9266",10688,"health.insurance",75.05,0.0134385697710783,"NON-POOR",2017,"EICV","NYARUGURU",2,"Have Health Insurance",6,75.05
